Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward,Time Steps,True Reward,Estimated Reward
2361000.0,-4.39154672623,0.347824133928,2361000.0,-5.4048075676,0.442440532419,2361000.0,-6.36559724808,0.278538651925,2361000.0,-3.49500584602,0.67218622366,2361000.0,-5.02166795731,0.463212773906,2361000.0,-5.31598472595,0.337284553372,2361000.0,-7.15575170517,0.640666258842,2361000.0,-4.73300504684,0.555840145209,2361000.0,-4.58670473099,0.48813985173,2361000.0,-6.47326374054,0.527705567428,2361000.0,-4.5607085228,0.528110441861,2361000.0,-4.84646463394,0.383779426963,2361000.0,-4.20405244827,0.821863902713,2361000.0,-3.85856533051,0.566413384094,2361000.0,-5.88820409775,0.45007580994
2362000.0,-4.48518323898,0.344234595125,2362000.0,-5.46866226196,0.440777676133,2362000.0,-6.19178438187,0.290547835078,2362000.0,-3.47955608368,0.672659156813,2362000.0,-5.29681110382,0.453933340296,2362000.0,-5.42613983154,0.335945616723,2362000.0,-7.40110111237,0.612086194182,2362000.0,-5.10712337494,0.542949475441,2362000.0,-4.79421663284,0.478693543885,2362000.0,-6.19440603256,0.532446446242,2362000.0,-4.52984189987,0.530797133748,2362000.0,-4.83617305756,0.383024565841,2362000.0,-4.41999006271,0.818071455873,2362000.0,-3.909532547,0.568722802768,2362000.0,-6.20343112946,0.441512631274
2363000.0,-4.58749103546,0.339221867724,2363000.0,-5.66171503067,0.437004179548,2363000.0,-6.27604198456,0.288399771935,2363000.0,-3.34080243111,0.672715255931,2363000.0,-5.33711719513,0.443818776886,2363000.0,-5.4068608284,0.335707434165,2363000.0,-7.52932500839,0.614611569902,2363000.0,-5.27598905563,0.53958123608,2363000.0,-4.48867607117,0.487362571653,2363000.0,-6.17101192474,0.522189841427,2363000.0,-4.35470056534,0.534947643382,2363000.0,-4.54994058609,0.393572586604,2363000.0,-4.24398040771,0.821820842632,2363000.0,-3.89605784416,0.566111791017,2363000.0,-6.04680681229,0.448082944993
2364000.0,-4.55956792831,0.340194624411,2364000.0,-5.85257148743,0.434136708577,2364000.0,-6.15024662018,0.292942073018,2364000.0,-3.33551836014,0.673153884571,2364000.0,-5.38373947144,0.442525476577,2364000.0,-5.36900949478,0.335600823143,2364000.0,-7.90749597549,0.615063184089,2364000.0,-5.34678030014,0.533353208835,2364000.0,-4.63591146469,0.481374153984,2364000.0,-6.17384243011,0.518089599921,2364000.0,-4.23039054871,0.546884931733,2364000.0,-4.51789236069,0.395234583575,2364000.0,-4.33554601669,0.817192585312,2364000.0,-3.99373722076,0.562944762717,2364000.0,-6.16543912888,0.443429017369
2365000.0,-4.71940565109,0.334815662498,2365000.0,-5.79848384857,0.437569237954,2365000.0,-6.23886919022,0.285572278548,2365000.0,-3.31527066231,0.674703622694,2365000.0,-5.2048125267,0.451791245089,2365000.0,-5.2123260498,0.334719448959,2365000.0,-7.74252128601,0.617819508053,2365000.0,-5.71842479706,0.52163822663,2365000.0,-4.60571956635,0.483003611956,2365000.0,-6.364133358,0.508651171895,2365000.0,-4.23906946182,0.54096390748,2365000.0,-4.29514551163,0.4026410054,2365000.0,-4.21651983261,0.817169177858,2365000.0,-4.09008550644,0.559155542825,2365000.0,-5.94511461258,0.449067939084
2366000.0,-4.63750123978,0.335307467733,2366000.0,-5.77709054947,0.434488282768,2366000.0,-6.29214525223,0.283436798576,2366000.0,-3.37686944008,0.677009941468,2366000.0,-5.25788021088,0.450584715561,2366000.0,-5.15630054474,0.333682012792,2366000.0,-7.9124288559,0.599975852162,2366000.0,-5.78018331528,0.51831517177,2366000.0,-4.76521873474,0.478520037784,2366000.0,-6.09619045258,0.510151789901,2366000.0,-4.24299764633,0.535891532579,2366000.0,-3.97938752174,0.417439602969,2366000.0,-4.32155895233,0.814758040035,2366000.0,-4.10050296783,0.553856207611,2366000.0,-5.70497083664,0.458113402751
2367000.0,-4.49254131317,0.338664671146,2367000.0,-5.60229253769,0.43861469809,2367000.0,-6.32459354401,0.281856482412,2367000.0,-3.42913150787,0.675383115925,2367000.0,-5.13353538513,0.455961022774,2367000.0,-4.91640853882,0.335176118302,2367000.0,-8.01696872711,0.596607713624,2367000.0,-5.64923000336,0.523802320323,2367000.0,-4.88451290131,0.475928063948,2367000.0,-6.16793012619,0.507505734562,2367000.0,-4.32220077515,0.535310719692,2367000.0,-4.17080259323,0.409551075844,2367000.0,-4.20333766937,0.815869851607,2367000.0,-4.13584756851,0.551329430368,2367000.0,-5.80196094513,0.451446676626
2368000.0,-4.4473733902,0.339405414832,2368000.0,-5.26777696609,0.446332398955,2368000.0,-6.18813753128,0.286873711802,2368000.0,-3.54125022888,0.674964376084,2368000.0,-5.08668756485,0.459174607233,2368000.0,-4.78430223465,0.335503331408,2368000.0,-7.86168241501,0.602071055629,2368000.0,-5.40816545486,0.534781263648,2368000.0,-5.30783128738,0.463382177377,2368000.0,-5.95800018311,0.523649723506,2368000.0,-4.31570672989,0.541072297977,2368000.0,-4.25638008118,0.407918385089,2368000.0,-4.29098033905,0.8154326338,2368000.0,-4.15774345398,0.546282153696,2368000.0,-5.92049789429,0.442819104105
2369000.0,-4.38678836823,0.33553931954,2369000.0,-4.84904575348,0.457970650027,2369000.0,-6.23953008652,0.287831313468,2369000.0,-3.46465682983,0.676479980727,2369000.0,-5.20456314087,0.455451101548,2369000.0,-4.8338675499,0.3353613244,2369000.0,-7.62174606323,0.595758528753,2369000.0,-5.31455039978,0.542571582781,2369000.0,-5.27235794067,0.464315673925,2369000.0,-5.95857048035,0.528695842069,2369000.0,-4.2823882103,0.538101706717,2369000.0,-4.14246606827,0.418355693491,2369000.0,-4.16280698776,0.81868081482,2369000.0,-4.08164787292,0.547160703704,2369000.0,-5.78666067123,0.449017280207
2370000.0,-4.34983587265,0.335528412027,2370000.0,-4.65613031387,0.463719684816,2370000.0,-6.34780454636,0.288608603784,2370000.0,-3.52875638008,0.676579937823,2370000.0,-5.50075101852,0.442978555148,2370000.0,-5.09782838821,0.333166726191,2370000.0,-7.81409215927,0.581447563339,2370000.0,-4.96151256561,0.551194078855,2370000.0,-4.98701143265,0.471299321449,2370000.0,-5.83120393753,0.536638941148,2370000.0,-4.13681793213,0.543612922066,2370000.0,-4.14756298065,0.418975917889,2370000.0,-4.35522508621,0.815836114834,2370000.0,-4.00923728943,0.546371247061,2370000.0,-5.95826339722,0.448838413342
2371000.0,-4.20624399185,0.338203869038,2371000.0,-4.73551654816,0.461400689502,2371000.0,-6.7217259407,0.278697008793,2371000.0,-3.50543355942,0.672954336883,2371000.0,-5.55812835693,0.43662849272,2371000.0,-5.15127134323,0.333788670819,2371000.0,-7.72402620316,0.596925903525,2371000.0,-5.21586942673,0.539711097964,2371000.0,-4.81154727936,0.476800652214,2371000.0,-6.00668764114,0.543191983903,2371000.0,-4.02693796158,0.538986804762,2371000.0,-4.29913949966,0.413958178585,2371000.0,-4.2052154541,0.816514661795,2371000.0,-3.97161197662,0.551697929465,2371000.0,-5.95068407059,0.450561840844
2372000.0,-4.23549556732,0.338536897427,2372000.0,-4.97139263153,0.452912114916,2372000.0,-6.92223167419,0.270484304498,2372000.0,-3.54088425636,0.6748375911,2372000.0,-5.56568717957,0.435488002511,2372000.0,-5.29965543747,0.332938415025,2372000.0,-7.42323923111,0.62187424474,2372000.0,-4.97451066971,0.543394660872,2372000.0,-4.7008934021,0.48081625851,2372000.0,-6.15615558624,0.554098125884,2372000.0,-3.92188405991,0.533903372392,2372000.0,-4.13323497772,0.418106093195,2372000.0,-4.15594291687,0.818821089515,2372000.0,-3.98843860626,0.548583101621,2372000.0,-5.94702863693,0.451600080269
2373000.0,-4.03770017624,0.347965286813,2373000.0,-5.03606891632,0.449768463992,2373000.0,-7.05521154404,0.262795580515,2373000.0,-3.50701880455,0.677946107709,2373000.0,-5.46768760681,0.439271364448,2373000.0,-5.42967700958,0.332536555404,2373000.0,-7.58730459213,0.611547689271,2373000.0,-5.33903455734,0.525066402244,2373000.0,-4.77229166031,0.475155985108,2373000.0,-6.22806167603,0.551255866789,2373000.0,-4.00537014008,0.530518421829,2373000.0,-4.36272335052,0.408717929142,2373000.0,-4.33438920975,0.812156681224,2373000.0,-3.96482396126,0.552192027847,2373000.0,-6.00869083405,0.453444669893
2374000.0,-3.94947218895,0.35179334014,2374000.0,-4.96497344971,0.458415495954,2374000.0,-6.7877368927,0.270845171137,2374000.0,-3.65579724312,0.676220986543,2374000.0,-5.28734540939,0.446308942431,2374000.0,-5.53868341446,0.33202564042,2374000.0,-7.70509386063,0.601442992913,2374000.0,-5.35796689987,0.520224226636,2374000.0,-4.7144370079,0.476859551743,2374000.0,-6.28998422623,0.549548263482,2374000.0,-4.02594709396,0.530647835167,2374000.0,-4.25841903687,0.409154401774,2374000.0,-4.34311914444,0.81195455814,2374000.0,-4.04084920883,0.554685180085,2374000.0,-5.960501194,0.452192780218
2375000.0,-4.1102643013,0.346455160504,2375000.0,-5.11405658722,0.454761415079,2375000.0,-6.36277294159,0.285065922807,2375000.0,-3.5644133091,0.677669594767,2375000.0,-4.99988985062,0.454532890024,2375000.0,-5.58270072937,0.333909336821,2375000.0,-7.58632993698,0.611686447721,2375000.0,-5.49117136002,0.521574921866,2375000.0,-4.88861131668,0.472055150905,2375000.0,-6.07915496826,0.551696384401,2375000.0,-4.10729169846,0.535283735828,2375000.0,-4.45879125595,0.398215767173,2375000.0,-4.22227334976,0.815458067444,2375000.0,-4.03265762329,0.555502972889,2375000.0,-6.22295331955,0.438212312426
2376000.0,-4.18848466873,0.344607223695,2376000.0,-5.05642652512,0.456462765254,2376000.0,-6.0684170723,0.292196779328,2376000.0,-3.62067270279,0.679067772426,2376000.0,-4.98440647125,0.456768770417,2376000.0,-5.70127630234,0.330109180403,2376000.0,-7.67187786102,0.60221356905,2376000.0,-5.58785867691,0.518721871002,2376000.0,-4.96054553986,0.469669146064,2376000.0,-5.98176145554,0.547222196231,2376000.0,-4.01261663437,0.535883205349,2376000.0,-4.33756160736,0.405961743087,2376000.0,-4.18966579437,0.814375784405,2376000.0,-4.02078819275,0.555338287762,2376000.0,-5.85422706604,0.451509331312
2377000.0,-4.07925653458,0.346570307299,2377000.0,-4.8624625206,0.461200650759,2377000.0,-5.95487451553,0.292644203546,2377000.0,-3.58657383919,0.67535909788,2377000.0,-4.72097492218,0.46719893007,2377000.0,-5.6387014389,0.33207480935,2377000.0,-7.90471315384,0.579440443763,2377000.0,-5.79256534576,0.513919265711,2377000.0,-4.86410522461,0.47239014646,2377000.0,-5.69488239288,0.543349689412,2377000.0,-3.98921585083,0.537936163213,2377000.0,-4.33606624603,0.406877381354,2377000.0,-4.26769685745,0.81053680604,2377000.0,-3.8912498951,0.5585141738,2377000.0,-5.84711074829,0.456313540993
2378000.0,-4.21263313293,0.338400795312,2378000.0,-4.84841156006,0.462841894694,2378000.0,-6.05198192596,0.289836448866,2378000.0,-3.56694936752,0.674030628751,2378000.0,-4.77191305161,0.461687998251,2378000.0,-5.67351579666,0.332224854488,2378000.0,-7.84370517731,0.581711007872,2378000.0,-5.76187181473,0.515093830437,2378000.0,-4.70364522934,0.479317118434,2378000.0,-5.85459470749,0.532931412294,2378000.0,-3.94926810265,0.533125026699,2378000.0,-3.92570066452,0.421349495046,2378000.0,-4.27637386322,0.811672138419,2378000.0,-3.87621855736,0.559506584439,2378000.0,-5.57619380951,0.464706236482
2379000.0,-4.39364719391,0.334722868045,2379000.0,-4.94443798065,0.45387286858,2379000.0,-6.07661581039,0.290437208881,2379000.0,-3.44179463387,0.677676289523,2379000.0,-4.91127634048,0.45151103262,2379000.0,-5.61153554916,0.332663708318,2379000.0,-7.81359386444,0.584931439198,2379000.0,-5.70603466034,0.516269169534,2379000.0,-4.81489658356,0.478399189727,2379000.0,-5.59035491943,0.540993260926,2379000.0,-3.89753198624,0.535758069385,2379000.0,-4.20632553101,0.413148549214,2379000.0,-4.37463092804,0.808931114186,2379000.0,-3.94384431839,0.556999801604,2379000.0,-5.99850082397,0.451474324957
2380000.0,-4.22758150101,0.341637639965,2380000.0,-4.9262213707,0.450447510121,2380000.0,-6.24634313583,0.28859789081,2380000.0,-3.60159254074,0.675748981861,2380000.0,-4.98296308517,0.445209551437,2380000.0,-5.85511445999,0.326615507164,2380000.0,-7.78822469711,0.587113779043,2380000.0,-5.68636083603,0.513075705528,2380000.0,-4.99586486816,0.474821133037,2380000.0,-5.79343175888,0.533788951889,2380000.0,-3.85192275047,0.531569973458,2380000.0,-4.10201215744,0.418012430899,2380000.0,-4.28574228287,0.807792551238,2380000.0,-3.93032193184,0.560497533121,2380000.0,-5.42027711868,0.477101295458
2381000.0,-4.26087713242,0.34232121324,2381000.0,-4.82853317261,0.460901513909,2381000.0,-6.47811174393,0.282236051018,2381000.0,-3.47166705132,0.677812310336,2381000.0,-4.84391880035,0.447608166014,2381000.0,-5.5944519043,0.330003744547,2381000.0,-7.58332920074,0.598776577685,2381000.0,-5.30734586716,0.524671086255,2381000.0,-4.89082050323,0.480966448717,2381000.0,-6.05124330521,0.527999364501,2381000.0,-3.98755860329,0.538967420063,2381000.0,-4.03376722336,0.415875022023,2381000.0,-4.32557439804,0.807302383276,2381000.0,-3.99958205223,0.555110996487,2381000.0,-5.68453454971,0.465513210997
2382000.0,-4.5200586319,0.337912858752,2382000.0,-5.07972145081,0.460837872008,2382000.0,-6.59856081009,0.280489043414,2382000.0,-3.41835308075,0.679497824938,2382000.0,-4.8629784584,0.44367407232,2382000.0,-5.36513328552,0.332112038592,2382000.0,-7.52783632278,0.610930259788,2382000.0,-5.37175035477,0.522659195026,2382000.0,-4.76910114288,0.485284157226,2382000.0,-6.08014917374,0.528932883466,2382000.0,-3.92024827003,0.542485060252,2382000.0,-4.1027598381,0.413472500459,2382000.0,-4.32411003113,0.807287349796,2382000.0,-4.01040124893,0.552620811161,2382000.0,-5.69472503662,0.461212602287
2383000.0,-4.59758615494,0.335751290658,2383000.0,-5.17437362671,0.461371059666,2383000.0,-6.61915874481,0.280547974936,2383000.0,-3.42963886261,0.681424326298,2383000.0,-4.61695194244,0.454869061853,2383000.0,-5.37678956985,0.333407588129,2383000.0,-7.63931894302,0.602214621846,2383000.0,-5.10379123688,0.528893146204,2383000.0,-5.07024765015,0.477243905243,2383000.0,-5.90113687515,0.535267701669,2383000.0,-3.95449638367,0.548538865138,2383000.0,-4.24834823608,0.40973401355,2383000.0,-4.38083934784,0.807349212353,2383000.0,-3.98829102516,0.552435443645,2383000.0,-5.67968702316,0.464291288546
2384000.0,-4.39244508743,0.342663537194,2384000.0,-5.34574604034,0.462066588947,2384000.0,-6.82365989685,0.272225620199,2384000.0,-3.62769818306,0.669322163355,2384000.0,-4.62446308136,0.459008391826,2384000.0,-5.42653369904,0.33403188309,2384000.0,-7.68476009369,0.596019902789,2384000.0,-5.29382371902,0.523260183742,2384000.0,-5.13210439682,0.472442876245,2384000.0,-6.06901025772,0.526759944654,2384000.0,-4.04903507233,0.547385566595,2384000.0,-4.19563627243,0.410882247272,2384000.0,-4.32373332977,0.810352493591,2384000.0,-3.94381976128,0.551180654769,2384000.0,-5.55030870438,0.471660862003
2385000.0,-4.66268920898,0.333206025287,2385000.0,-5.63693666458,0.454925549433,2385000.0,-6.89542245865,0.262788709575,2385000.0,-3.38607311249,0.669835631541,2385000.0,-4.56915903091,0.463518446066,2385000.0,-4.99768733978,0.340268110736,2385000.0,-7.7162604332,0.597509889202,2385000.0,-5.31591129303,0.522998911235,2385000.0,-5.14778661728,0.47052731435,2385000.0,-6.12841749191,0.522740564727,2385000.0,-4.0938668251,0.547988994963,2385000.0,-4.26386833191,0.410168631931,2385000.0,-4.37748670578,0.810905459276,2385000.0,-3.97342824936,0.546934272403,2385000.0,-5.89188480377,0.456177395259
2386000.0,-4.57163763046,0.336636357392,2386000.0,-6.06721401215,0.434143979091,2386000.0,-6.92010068893,0.260106745947,2386000.0,-3.39573121071,0.666437725582,2386000.0,-4.65062141418,0.457935239901,2386000.0,-5.07630109787,0.342582998889,2386000.0,-7.79407501221,0.58836134174,2386000.0,-5.36043024063,0.523664676018,2386000.0,-5.10152292252,0.469781026474,2386000.0,-5.93308401108,0.532387910595,2386000.0,-4.12053251266,0.541622668695,2386000.0,-4.49115896225,0.404319690628,2386000.0,-4.41494178772,0.811097550594,2386000.0,-3.93421959877,0.544996018748,2386000.0,-6.14734077454,0.447446007715
2387000.0,-4.47883415222,0.338175337564,2387000.0,-5.8882894516,0.433993987383,2387000.0,-6.51954984665,0.27571731799,2387000.0,-3.40780329704,0.664122952847,2387000.0,-4.83916854858,0.440912475301,2387000.0,-5.44437742233,0.336435425734,2387000.0,-7.80474948883,0.58371626751,2387000.0,-4.90451002121,0.538085385156,2387000.0,-5.23699092865,0.464788663683,2387000.0,-6.15598583221,0.522972164496,2387000.0,-4.19554615021,0.541648014416,2387000.0,-4.41691541672,0.410707676309,2387000.0,-4.60558748245,0.809104658072,2387000.0,-3.92208147049,0.54473028661,2387000.0,-6.46253299713,0.432002854021
2388000.0,-4.39743471146,0.341497615444,2388000.0,-5.93581771851,0.432897334857,2388000.0,-6.60224819183,0.275677312044,2388000.0,-3.3252799511,0.66477547159,2388000.0,-5.16165494919,0.430026067606,2388000.0,-5.35834264755,0.339984425766,2388000.0,-7.39590597153,0.602259400749,2388000.0,-4.87403154373,0.542349880591,2388000.0,-5.03024864197,0.469091808723,2388000.0,-6.31280469894,0.51697915175,2388000.0,-4.10142850876,0.538715418985,2388000.0,-4.45579814911,0.410280429707,2388000.0,-4.44368028641,0.810479931027,2388000.0,-4.02423810959,0.541058840234,2388000.0,-6.68826532364,0.422487279538
2389000.0,-4.65902423859,0.3319005626,2389000.0,-6.04579734802,0.429961142585,2389000.0,-6.538438797,0.279796948686,2389000.0,-3.28991889954,0.670348586625,2389000.0,-5.11148881912,0.428927144239,2389000.0,-5.07579994202,0.346335725626,2389000.0,-7.13137626648,0.619882039767,2389000.0,-4.65010595322,0.553313801135,2389000.0,-5.01260042191,0.469132665342,2389000.0,-6.28896331787,0.517736809495,2389000.0,-4.00892782211,0.533006033774,2389000.0,-4.50564861298,0.4122045997,2389000.0,-4.3181848526,0.809179669611,2389000.0,-4.0715136528,0.53874503569,2389000.0,-6.47935056686,0.426959263306
2390000.0,-4.5975060463,0.33710360729,2390000.0,-5.67422008514,0.440210725402,2390000.0,-6.63395261765,0.281386717475,2390000.0,-3.45890212059,0.669205078437,2390000.0,-5.33860683441,0.420024566004,2390000.0,-5.18545770645,0.342846565023,2390000.0,-7.21758031845,0.608683137926,2390000.0,-4.77132749557,0.547917757238,2390000.0,-4.8973608017,0.473514438743,2390000.0,-6.2606754303,0.526078367993,2390000.0,-3.97909116745,0.53206992576,2390000.0,-4.70786762238,0.406642253264,2390000.0,-4.34900522232,0.807078921434,2390000.0,-3.98496770859,0.539468962272,2390000.0,-6.24107217789,0.434258601083
2391000.0,-4.60886287689,0.334246322582,2391000.0,-5.27998971939,0.44769153697,2391000.0,-6.37301492691,0.29089585428,2391000.0,-3.51309275627,0.670410403162,2391000.0,-5.52347517014,0.421958878964,2391000.0,-5.31327390671,0.339565831791,2391000.0,-7.34519767761,0.603346482315,2391000.0,-5.00266075134,0.539957231533,2391000.0,-5.00453710556,0.470942803535,2391000.0,-6.19506835938,0.524689277939,2391000.0,-4.02610397339,0.534863734031,2391000.0,-4.8672618866,0.398245118612,2391000.0,-4.41961193085,0.80501546649,2391000.0,-3.94520568848,0.543113233452,2391000.0,-6.02467107773,0.441028294945
2392000.0,-4.46992492676,0.339040362415,2392000.0,-5.55723953247,0.443689068979,2392000.0,-6.62785863876,0.277375287971,2392000.0,-3.49205064774,0.671586578824,2392000.0,-5.39549589157,0.43830161004,2392000.0,-5.03720903397,0.346531696238,2392000.0,-7.31690359116,0.602647741925,2392000.0,-5.15230226517,0.534068184845,2392000.0,-4.98402309418,0.470762517889,2392000.0,-5.99510955811,0.53133823575,2392000.0,-3.95472240448,0.530827894443,2392000.0,-5.0798664093,0.386439734667,2392000.0,-4.2703795433,0.806761985637,2392000.0,-4.03064012527,0.543977937869,2392000.0,-5.58091211319,0.462925460991
2393000.0,-4.46321392059,0.33933636974,2393000.0,-5.45430517197,0.446751150707,2393000.0,-6.24099445343,0.284373218233,2393000.0,-3.66607880592,0.665842429894,2393000.0,-5.3695526123,0.435758394814,2393000.0,-4.78542661667,0.347694593081,2393000.0,-7.72614049911,0.580776967683,2393000.0,-5.22299289703,0.534080536049,2393000.0,-4.94321537018,0.473447253105,2393000.0,-5.93995285034,0.541199483382,2393000.0,-4.00058889389,0.534563134695,2393000.0,-5.23863458633,0.376777503246,2393000.0,-4.50314569473,0.804298591948,2393000.0,-3.84243893623,0.546996878551,2393000.0,-5.38077020645,0.468124952619
2394000.0,-4.31283330917,0.343057121083,2394000.0,-5.39316225052,0.446774456191,2394000.0,-6.32393264771,0.280926506803,2394000.0,-3.52688956261,0.668459590555,2394000.0,-5.59640169144,0.42428542703,2394000.0,-5.04437732697,0.341187231232,2394000.0,-8.07983207703,0.560109222887,2394000.0,-5.21294307709,0.531138935953,2394000.0,-4.87996435165,0.475752477347,2394000.0,-6.00759744644,0.540893785926,2394000.0,-4.08629798889,0.539540997816,2394000.0,-5.54008579254,0.356891609339,2394000.0,-4.55653810501,0.805199013804,2394000.0,-3.77525496483,0.544201789246,2394000.0,-5.53171062469,0.464606434926
2395000.0,-4.18605470657,0.345318844859,2395000.0,-5.57640028,0.44022705916,2395000.0,-6.3039431572,0.275695302523,2395000.0,-3.44564127922,0.66806323172,2395000.0,-5.36487865448,0.437407715118,2395000.0,-5.16419792175,0.34180250092,2395000.0,-7.93279981613,0.554837980971,2395000.0,-5.11681747437,0.534523166058,2395000.0,-4.86823558807,0.471862525775,2395000.0,-5.8903055191,0.541305061143,2395000.0,-4.12581157684,0.54155218302,2395000.0,-5.54144573212,0.348174955557,2395000.0,-4.60837841034,0.804220534039,2395000.0,-3.87265300751,0.543442087723,2395000.0,-5.98664665222,0.450778211332
2396000.0,-4.20279216766,0.344765033372,2396000.0,-5.89882516861,0.430589743294,2396000.0,-6.40542125702,0.268274951759,2396000.0,-3.55472779274,0.664413905936,2396000.0,-5.15986728668,0.438434675891,2396000.0,-5.28857660294,0.338934767875,2396000.0,-7.70351934433,0.563924904803,2396000.0,-5.054022789,0.53748048587,2396000.0,-4.80587339401,0.469259970108,2396000.0,-5.9808588028,0.540649421216,2396000.0,-4.03345155716,0.541797221988,2396000.0,-5.45560693741,0.354462178523,2396000.0,-4.75505828857,0.803896712029,2396000.0,-3.96096539497,0.543383093469,2396000.0,-5.89468002319,0.455153604317
2397000.0,-4.21237325668,0.341422444951,2397000.0,-5.79759073257,0.428283894663,2397000.0,-6.43702793121,0.26673807701,2397000.0,-3.64959740639,0.663349757475,2397000.0,-5.53709506989,0.420801502226,2397000.0,-5.53375339508,0.33168084684,2397000.0,-7.58513355255,0.568280179518,2397000.0,-5.05275964737,0.540501304039,2397000.0,-4.90354394913,0.464639657201,2397000.0,-6.38838481903,0.527088120612,2397000.0,-4.14558982849,0.539888648274,2397000.0,-5.4643535614,0.351329353354,2397000.0,-4.6717467308,0.804393893726,2397000.0,-3.92859840393,0.543841889894,2397000.0,-5.54860544205,0.462733260497
2398000.0,-4.27982854843,0.341990549042,2398000.0,-6.07662010193,0.412456731723,2398000.0,-6.82502889633,0.255985035826,2398000.0,-3.66833615303,0.662507879777,2398000.0,-5.34703063965,0.42815867726,2398000.0,-5.76942777634,0.327006696278,2398000.0,-7.33981847763,0.577448940654,2398000.0,-5.18624353409,0.531844929269,2398000.0,-5.00563621521,0.459212793811,2398000.0,-6.3962688446,0.518941545318,2398000.0,-4.28568315506,0.531067882468,2398000.0,-5.32402706146,0.357441733999,2398000.0,-4.51403713226,0.806398036562,2398000.0,-4.10062932968,0.544209916006,2398000.0,-5.613093853,0.460231398693
2399000.0,-4.29142808914,0.341284354768,2399000.0,-5.89831876755,0.413173275779,2399000.0,-6.83637809753,0.249576603744,2399000.0,-3.69453120232,0.662727951533,2399000.0,-5.2555937767,0.433253421082,2399000.0,-5.54721546173,0.329217135719,2399000.0,-7.27523756027,0.586837700963,2399000.0,-5.5179901123,0.519763476364,2399000.0,-5.14869022369,0.451703713703,2399000.0,-6.48210668564,0.521129588464,2399000.0,-4.20785140991,0.532250258059,2399000.0,-5.07546520233,0.371027786993,2399000.0,-4.56103038788,0.806238293439,2399000.0,-4.09725952148,0.548225782192,2399000.0,-5.47345352173,0.465116368258
2400000.0,-4.5287566185,0.329222419009,2400000.0,-5.72392320633,0.420683219203,2400000.0,-6.87589406967,0.249915393931,2400000.0,-3.63677191734,0.662295944347,2400000.0,-5.47471570969,0.424307977041,2400000.0,-5.13187932968,0.338650283791,2400000.0,-7.22995376587,0.609920067388,2400000.0,-5.43572092056,0.519011640332,2400000.0,-5.10109424591,0.455735210677,2400000.0,-6.62337589264,0.5162571443,2400000.0,-4.30700063705,0.529171367311,2400000.0,-4.99944257736,0.377302120649,2400000.0,-4.49668931961,0.804989437741,2400000.0,-4.20013380051,0.54351823847,2400000.0,-5.23722457886,0.474194831546
2401000.0,-4.49780893326,0.330326549432,2401000.0,-5.49076271057,0.429668280288,2401000.0,-6.65958833694,0.257686304925,2401000.0,-3.66895008087,0.6634588771,2401000.0,-5.68578386307,0.417574096792,2401000.0,-5.20732736588,0.337787242197,2401000.0,-7.5238275528,0.599857693411,2401000.0,-5.21601486206,0.520733800949,2401000.0,-5.06016492844,0.457716666865,2401000.0,-6.50416326523,0.517582307936,2401000.0,-4.38907670975,0.524081700894,2401000.0,-5.03755903244,0.369105787831,2401000.0,-4.26676940918,0.808439245924,2401000.0,-4.12957048416,0.544162273416,2401000.0,-5.46149969101,0.469430488974
2402000.0,-4.61305809021,0.329295923823,2402000.0,-5.35951566696,0.435417564067,2402000.0,-6.4596118927,0.264793926286,2402000.0,-3.73675727844,0.660119366999,2402000.0,-5.32139253616,0.429156489286,2402000.0,-5.078520298,0.343304127488,2402000.0,-7.67530202866,0.595874301168,2402000.0,-5.31992721558,0.515425028574,2402000.0,-5.09943151474,0.456177351719,2402000.0,-6.45390939713,0.526183742328,2402000.0,-4.39918851852,0.528962731532,2402000.0,-4.80862426758,0.381924814002,2402000.0,-4.30973577499,0.806917463843,2402000.0,-4.08018493652,0.542224836737,2402000.0,-5.66405010223,0.464943610783
2403000.0,-4.72364616394,0.322612681319,2403000.0,-5.17144870758,0.448126273895,2403000.0,-6.21867179871,0.272572765287,2403000.0,-3.6665802002,0.661420690606,2403000.0,-5.34971523285,0.427000521145,2403000.0,-5.27382707596,0.343507807189,2403000.0,-7.92983913422,0.591258389373,2403000.0,-5.18062067032,0.518173771771,2403000.0,-4.92759132385,0.462270332193,2403000.0,-6.28525257111,0.530857592487,2403000.0,-4.32123947144,0.531007999222,2403000.0,-4.82024717331,0.380816785872,2403000.0,-4.23931026459,0.808350164408,2403000.0,-4.07897377014,0.538212195454,2403000.0,-5.6500787735,0.464873464291
